"","Country.Name","Indicator.Code","Year","Users"
"8408","Seychelles","IT.NET.USER.P2","1991",0
"8409","Syrian Arab Republic","IT.NET.USER.P2","1991",0
"8410","Turks and Caicos Islands","IT.NET.USER.P2","1991",0
"8411","Chad","IT.NET.USER.P2","1991",0
"8412","East Asia & Pacific (IDA & IBRD countries)","IT.NET.USER.P2","1991",0
"8413","Europe & Central Asia (IDA & IBRD countries)","IT.NET.USER.P2","1991",0
"8414","Togo","IT.NET.USER.P2","1991",0
"8415","Thailand","IT.NET.USER.P2","1991",5.22e-05
"8416","Tajikistan","IT.NET.USER.P2","1991",0
"8417","Turkmenistan","IT.NET.USER.P2","1991",0
"8418","Latin America & the Caribbean (IDA & IBRD countries)","IT.NET.USER.P2","1991",0
"8419","Middle East & North Africa (IDA & IBRD countries)","IT.NET.USER.P2","1991",0
"8420","Timor-Leste","IT.NET.USER.P2","1991",0
"8421","Tonga","IT.NET.USER.P2","1991",0
"8422","South Asia (IDA & IBRD)","IT.NET.USER.P2","1991",0
"8423","Sub-Saharan Africa (IDA & IBRD countries)","IT.NET.USER.P2","1991",0
"8424","Trinidad and Tobago","IT.NET.USER.P2","1991",0
"8425","Tunisia","IT.NET.USER.P2","1991",0
"8426","Turkey","IT.NET.USER.P2","1991",0
"8427","Tuvalu","IT.NET.USER.P2","1991",0
"8428","Tanzania","IT.NET.USER.P2","1991",0
"8429","Uganda","IT.NET.USER.P2","1991",0
"8430","Ukraine","IT.NET.USER.P2","1991",0
"8431","Upper middle income","IT.NET.USER.P2","1991",0
"8432","Uruguay","IT.NET.USER.P2","1991",0
"8433","United States","IT.NET.USER.P2","1991",1.163193726
"8434","Uzbekistan","IT.NET.USER.P2","1991",0
"8435","St. Vincent and the Grenadines","IT.NET.USER.P2","1991",0
"8436","Venezuela, RB","IT.NET.USER.P2","1991",0
"8437","British Virgin Islands","IT.NET.USER.P2","1991",0
"8438","Virgin Islands (U.S.)","IT.NET.USER.P2","1991",0
"8439","Vietnam","IT.NET.USER.P2","1991",0
"8440","Vanuatu","IT.NET.USER.P2","1991",0
"8441","West Bank and Gaza","IT.NET.USER.P2","1991",0
"8442","World","IT.NET.USER.P2","1991",0
"8443","Samoa","IT.NET.USER.P2","1991",0
"8444","Yemen, Rep.","IT.NET.USER.P2","1991",0
"8445","South Africa","IT.NET.USER.P2","1991",0.01328359142
"8446","Congo, Dem. Rep.","IT.NET.USER.P2","1991",0
"8447","Zambia","IT.NET.USER.P2","1991",0
"8448","Zimbabwe","IT.NET.USER.P2","1991",0
"8449","Aruba","IT.NET.USER.P2","1992",0
"8450","Andorra","IT.NET.USER.P2","1992",0
"8451","Afghanistan","IT.NET.USER.P2","1992",0
"8452","Angola","IT.NET.USER.P2","1992",0
"8453","Albania","IT.NET.USER.P2","1992",0
"8454","Arab World","IT.NET.USER.P2","1992",0
"8455","United Arab Emirates","IT.NET.USER.P2","1992",0
"8456","Argentina","IT.NET.USER.P2","1992",0.002992874146
"8457","Armenia","IT.NET.USER.P2","1992",0
"8458","American Samoa","IT.NET.USER.P2","1992",0
"8459","Antigua and Barbuda","IT.NET.USER.P2","1992",0
"8460","Australia","IT.NET.USER.P2","1992",1.768764913
"8461","Austria","IT.NET.USER.P2","1992",0.6428176188
"8462","Azerbaijan","IT.NET.USER.P2","1992",0
"8463","Burundi","IT.NET.USER.P2","1992",0
"8464","Belgium","IT.NET.USER.P2","1992",0.1000410268
"8465","Benin","IT.NET.USER.P2","1992",0
"8466","Burkina Faso","IT.NET.USER.P2","1992",0
"8467","Bangladesh","IT.NET.USER.P2","1992",0
"8468","Bulgaria","IT.NET.USER.P2","1992",0
"8469","Bahrain","IT.NET.USER.P2","1992",0
"8470","Bahamas, The","IT.NET.USER.P2","1992",0
"8471","Bosnia and Herzegovina","IT.NET.USER.P2","1992",0
"8472","Belarus","IT.NET.USER.P2","1992",0
"8473","Belize","IT.NET.USER.P2","1992",0
"8474","Bermuda","IT.NET.USER.P2","1992",0
"8475","Bolivia","IT.NET.USER.P2","1992",0
"8476","Brazil","IT.NET.USER.P2","1992",0.01294626236
"8477","Barbados","IT.NET.USER.P2","1992",0
"8478","Brunei Darussalam","IT.NET.USER.P2","1992",0
"8479","Bhutan","IT.NET.USER.P2","1992",0
"8480","Botswana","IT.NET.USER.P2","1992",0
"8481","Central African Republic","IT.NET.USER.P2","1992",0
"8482","Canada","IT.NET.USER.P2","1992",0.9159810402
"8483","Central Europe and the Baltics","IT.NET.USER.P2","1992",0
"8484","Switzerland","IT.NET.USER.P2","1992",1.751713322
"8485","Channel Islands","IT.NET.USER.P2","1992",0
"8486","Chile","IT.NET.USER.P2","1992",0.03654893815
"8487","China","IT.NET.USER.P2","1992",0
"8488","Cote d'Ivoire","IT.NET.USER.P2","1992",0
"8489","Cameroon","IT.NET.USER.P2","1992",0
"8490","Congo, Rep.","IT.NET.USER.P2","1992",0
"8491","Colombia","IT.NET.USER.P2","1992",0
"8492","Comoros","IT.NET.USER.P2","1992",0
"8493","Cabo Verde","IT.NET.USER.P2","1992",0
"8494","Costa Rica","IT.NET.USER.P2","1992",0.001113325392
"8495","Caribbean small states","IT.NET.USER.P2","1992",0
"8496","Cuba","IT.NET.USER.P2","1992",0
"8497","Curacao","IT.NET.USER.P2","1992",0
"8498","Cayman Islands","IT.NET.USER.P2","1992",0
"8499","Cyprus","IT.NET.USER.P2","1992",0.05006043009
"8500","Czech Republic","IT.NET.USER.P2","1992",0
"8501","Germany","IT.NET.USER.P2","1992",0.4352852902
"8502","Djibouti","IT.NET.USER.P2","1992",0
"8503","Dominica","IT.NET.USER.P2","1992",0
"8504","Denmark","IT.NET.USER.P2","1992",0.3869139511
"8505","Dominican Republic","IT.NET.USER.P2","1992",0
"8506","Algeria","IT.NET.USER.P2","1992",0
"8507","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","1992",0
"8508","Early-demographic dividend","IT.NET.USER.P2","1992",0
"8509","East Asia & Pacific","IT.NET.USER.P2","1992",0
"8510","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","1992",0
"8511","Europe & Central Asia","IT.NET.USER.P2","1992",0.2625207137
"8512","Ecuador","IT.NET.USER.P2","1992",0.005118035389
"8513","Egypt, Arab Rep.","IT.NET.USER.P2","1992",0
"8514","Euro area","IT.NET.USER.P2","1992",0.3264390446
"8515","Eritrea","IT.NET.USER.P2","1992",0
"8516","Spain","IT.NET.USER.P2","1992",0.07684545316
"8517","Estonia","IT.NET.USER.P2","1992",0.06548479705
"8518","Ethiopia","IT.NET.USER.P2","1992",0
"8519","European Union","IT.NET.USER.P2","1992",0.3104507741
"8520","Fragile and conflict affected situations","IT.NET.USER.P2","1992",0
"8521","Finland","IT.NET.USER.P2","1992",1.88687977
"8522","Fiji","IT.NET.USER.P2","1992",0
"8523","France","IT.NET.USER.P2","1992",0.2790494633
"8524","Faroe Islands","IT.NET.USER.P2","1992",0
"8525","Micronesia, Fed. Sts.","IT.NET.USER.P2","1992",0
"8526","Gabon","IT.NET.USER.P2","1992",0
"8527","United Kingdom","IT.NET.USER.P2","1992",0.2606151595
"8528","Georgia","IT.NET.USER.P2","1992",0
"8529","Ghana","IT.NET.USER.P2","1992",0
"8530","Gibraltar","IT.NET.USER.P2","1992",0
"8531","Guinea","IT.NET.USER.P2","1992",0
"8532","Gambia, The","IT.NET.USER.P2","1992",0
"8533","Guinea-Bissau","IT.NET.USER.P2","1992",0
"8534","Equatorial Guinea","IT.NET.USER.P2","1992",0
"8535","Greece","IT.NET.USER.P2","1992",0.04829160247
"8536","Grenada","IT.NET.USER.P2","1992",0
"8537","Greenland","IT.NET.USER.P2","1992",0
"8538","Guatemala","IT.NET.USER.P2","1992",0
"8539","Guam","IT.NET.USER.P2","1992",0
"8540","Guyana","IT.NET.USER.P2","1992",0
"8541","High income","IT.NET.USER.P2","1992",0.7197652441
"8542","Hong Kong SAR, China","IT.NET.USER.P2","1992",0.8495278834
"8543","Honduras","IT.NET.USER.P2","1992",0
"8544","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","1992",0
"8545","Croatia","IT.NET.USER.P2","1992",0
"8546","Haiti","IT.NET.USER.P2","1992",0
"8547","Hungary","IT.NET.USER.P2","1992",0.04835342096
"8548","IBRD only","IT.NET.USER.P2","1992",0
"8549","IDA & IBRD total","IT.NET.USER.P2","1992",0
"8550","IDA total","IT.NET.USER.P2","1992",0
"8551","IDA blend","IT.NET.USER.P2","1992",0
"8552","Indonesia","IT.NET.USER.P2","1992",0
"8553","IDA only","IT.NET.USER.P2","1992",0
"8554","Isle of Man","IT.NET.USER.P2","1992",0
"8555","India","IT.NET.USER.P2","1992",0.0001113077273
"8556","Not classified","IT.NET.USER.P2","1992",0
"8557","Ireland","IT.NET.USER.P2","1992",0.1696863772
"8558","Iran, Islamic Rep.","IT.NET.USER.P2","1992",0
"8559","Iraq","IT.NET.USER.P2","1992",0
"8560","Iceland","IT.NET.USER.P2","1992",1.53916008
"8561","Israel","IT.NET.USER.P2","1992",0.3105791971
"8562","Italy","IT.NET.USER.P2","1992",0.07005343256
"8563","Jamaica","IT.NET.USER.P2","1992",0
"8564","Jordan","IT.NET.USER.P2","1992",0
"8565","Japan","IT.NET.USER.P2","1992",0.09667802542
"8566","Kazakhstan","IT.NET.USER.P2","1992",0
"8567","Kenya","IT.NET.USER.P2","1992",0
"8568","Kyrgyz Republic","IT.NET.USER.P2","1992",0
"8569","Cambodia","IT.NET.USER.P2","1992",0
"8570","Kiribati","IT.NET.USER.P2","1992",0
"8571","St. Kitts and Nevis","IT.NET.USER.P2","1992",0
"8572","Korea, Rep.","IT.NET.USER.P2","1992",0.09840433706
"8573","Kosovo","IT.NET.USER.P2","1992",0
"8574","Kuwait","IT.NET.USER.P2","1992",0
"8575","Latin America & Caribbean (excluding high income)","IT.NET.USER.P2","1992",0.01268216967
"8576","Lao PDR","IT.NET.USER.P2","1992",0
"8577","Lebanon","IT.NET.USER.P2","1992",0
"8578","Liberia","IT.NET.USER.P2","1992",0
"8579","Libya","IT.NET.USER.P2","1992",0
"8580","St. Lucia","IT.NET.USER.P2","1992",0
"8581","Latin America & Caribbean","IT.NET.USER.P2","1992",0.01368500759
"8582","Least developed countries: UN classification","IT.NET.USER.P2","1992",0
"8583","Low income","IT.NET.USER.P2","1992",0
"8584","Liechtenstein","IT.NET.USER.P2","1992",0
"8585","Sri Lanka","IT.NET.USER.P2","1992",0
"8586","Lower middle income","IT.NET.USER.P2","1992",0
"8587","Low & middle income","IT.NET.USER.P2","1992",0
"8588","Lesotho","IT.NET.USER.P2","1992",0
"8589","Late-demographic dividend","IT.NET.USER.P2","1992",0
"8590","Lithuania","IT.NET.USER.P2","1992",0
"8591","Luxembourg","IT.NET.USER.P2","1992",0.1531987908
"8592","Latvia","IT.NET.USER.P2","1992",0
"8593","Macao SAR, China","IT.NET.USER.P2","1992",0
"8594","St. Martin (French part)","IT.NET.USER.P2","1992",0
"8595","Morocco","IT.NET.USER.P2","1992",0
"8596","Monaco","IT.NET.USER.P2","1992",0
"8597","Moldova","IT.NET.USER.P2","1992",0
"8598","Madagascar","IT.NET.USER.P2","1992",0
"8599","Maldives","IT.NET.USER.P2","1992",0
"8600","Middle East & North Africa","IT.NET.USER.P2","1992",0
"8601","Mexico","IT.NET.USER.P2","1992",0.01730780987
"8602","Marshall Islands","IT.NET.USER.P2","1992",0
"8603","Middle income","IT.NET.USER.P2","1992",0
"8604","Macedonia, FYR","IT.NET.USER.P2","1992",0
"8605","Mali","IT.NET.USER.P2","1992",0
"8606","Malta","IT.NET.USER.P2","1992",0
"8607","Myanmar","IT.NET.USER.P2","1992",0
"8608","Middle East & North Africa (excluding high income)","IT.NET.USER.P2","1992",0
"8609","Montenegro","IT.NET.USER.P2","1992",0
"8610","Mongolia","IT.NET.USER.P2","1992",0
"8611","Northern Mariana Islands","IT.NET.USER.P2","1992",0
"8612","Mozambique","IT.NET.USER.P2","1992",0
"8613","Mauritania","IT.NET.USER.P2","1992",0
"8614","Mauritius","IT.NET.USER.P2","1992",0
"8615","Malawi","IT.NET.USER.P2","1992",0
"8616","Malaysia","IT.NET.USER.P2","1992",0.00104782235
"8617","North America","IT.NET.USER.P2","1992",1.64464582
"8618","Namibia","IT.NET.USER.P2","1992",0
"8619","New Caledonia","IT.NET.USER.P2","1992",0
"8620","Niger","IT.NET.USER.P2","1992",0
"8621","Nigeria","IT.NET.USER.P2","1992",0
"8622","Nicaragua","IT.NET.USER.P2","1992",0
"8623","Netherlands","IT.NET.USER.P2","1992",1.320008028
"8624","Norway","IT.NET.USER.P2","1992",2.216365832
"8625","Nepal","IT.NET.USER.P2","1992",0
"8626","Nauru","IT.NET.USER.P2","1992",0
"8627","New Zealand","IT.NET.USER.P2","1992",0.2859412414
"8628","OECD members","IT.NET.USER.P2","1992",0.6679015839
"8629","Oman","IT.NET.USER.P2","1992",0
"8630","Other small states","IT.NET.USER.P2","1992",0
"8631","Pakistan","IT.NET.USER.P2","1992",0
"8632","Panama","IT.NET.USER.P2","1992",0
"8633","Peru","IT.NET.USER.P2","1992",0
"8634","Philippines","IT.NET.USER.P2","1992",0
"8635","Palau","IT.NET.USER.P2","1992",0
"8636","Papua New Guinea","IT.NET.USER.P2","1992",0
"8637","Poland","IT.NET.USER.P2","1992",0.05212718125
"8638","Pre-demographic dividend","IT.NET.USER.P2","1992",0
"8639","Puerto Rico","IT.NET.USER.P2","1992",0
"8640","Korea, Dem. People’s Rep.","IT.NET.USER.P2","1992",0
"8641","Portugal","IT.NET.USER.P2","1992",0.2504265014
"8642","Paraguay","IT.NET.USER.P2","1992",0
"8643","Pacific island small states","IT.NET.USER.P2","1992",0
"8644","Post-demographic dividend","IT.NET.USER.P2","1992",0.7772351731
"8645","French Polynesia","IT.NET.USER.P2","1992",0
"8646","Qatar","IT.NET.USER.P2","1992",0
"8647","Romania","IT.NET.USER.P2","1992",0
"8648","Russian Federation","IT.NET.USER.P2","1992",0.000672532174
"8649","Rwanda","IT.NET.USER.P2","1992",0
"8650","South Asia","IT.NET.USER.P2","1992",0.0001089829093
"8651","Saudi Arabia","IT.NET.USER.P2","1992",0
"8652","Sudan","IT.NET.USER.P2","1992",0
"8653","Senegal","IT.NET.USER.P2","1992",0
"8654","Singapore","IT.NET.USER.P2","1992",0.4713681555
"8655","Solomon Islands","IT.NET.USER.P2","1992",0
"8656","Sierra Leone","IT.NET.USER.P2","1992",0
"8657","El Salvador","IT.NET.USER.P2","1992",0
"8658","San Marino","IT.NET.USER.P2","1992",0
"8659","Somalia","IT.NET.USER.P2","1992",0
"8660","Serbia","IT.NET.USER.P2","1992",0
"8661","Sub-Saharan Africa (excluding high income)","IT.NET.USER.P2","1992",0
"8662","South Sudan","IT.NET.USER.P2","1992",0
"8663","Sub-Saharan Africa","IT.NET.USER.P2","1992",0
"8664","Small states","IT.NET.USER.P2","1992",0
"8665","Sao Tome and Principe","IT.NET.USER.P2","1992",0
"8666","Suriname","IT.NET.USER.P2","1992",0
"8667","Slovak Republic","IT.NET.USER.P2","1992",0
"8668","Slovenia","IT.NET.USER.P2","1992",0
"8669","Sweden","IT.NET.USER.P2","1992",1.497871352
"8670","Swaziland","IT.NET.USER.P2","1992",0
"8671","Sint Maarten (Dutch part)","IT.NET.USER.P2","1992",0
"8672","Seychelles","IT.NET.USER.P2","1992",0
"8673","Syrian Arab Republic","IT.NET.USER.P2","1992",0
"8674","Turks and Caicos Islands","IT.NET.USER.P2","1992",0
"8675","Chad","IT.NET.USER.P2","1992",0
"8676","East Asia & Pacific (IDA & IBRD countries)","IT.NET.USER.P2","1992",0
"8677","Europe & Central Asia (IDA & IBRD countries)","IT.NET.USER.P2","1992",0
"8678","Togo","IT.NET.USER.P2","1992",0
"8679","Thailand","IT.NET.USER.P2","1992",0.0003437249698
"8680","Tajikistan","IT.NET.USER.P2","1992",0
"8681","Turkmenistan","IT.NET.USER.P2","1992",0
"8682","Latin America & the Caribbean (IDA & IBRD countries)","IT.NET.USER.P2","1992",0.01368500759
"8683","Middle East & North Africa (IDA & IBRD countries)","IT.NET.USER.P2","1992",0
"8684","Timor-Leste","IT.NET.USER.P2","1992",0
"8685","Tonga","IT.NET.USER.P2","1992",0
"8686","South Asia (IDA & IBRD)","IT.NET.USER.P2","1992",0.0001089829093
"8687","Sub-Saharan Africa (IDA & IBRD countries)","IT.NET.USER.P2","1992",0
"8688","Trinidad and Tobago","IT.NET.USER.P2","1992",0
"8689","Tunisia","IT.NET.USER.P2","1992",0
"8690","Turkey","IT.NET.USER.P2","1992",0
"8691","Tuvalu","IT.NET.USER.P2","1992",0
"8692","Tanzania","IT.NET.USER.P2","1992",0
"8693","Uganda","IT.NET.USER.P2","1992",0
"8694","Ukraine","IT.NET.USER.P2","1992",0
"8695","Upper middle income","IT.NET.USER.P2","1992",0
"8696","Uruguay","IT.NET.USER.P2","1992",0
"8697","United States","IT.NET.USER.P2","1992",1.724202539
"8698","Uzbekistan","IT.NET.USER.P2","1992",0
"8699","St. Vincent and the Grenadines","IT.NET.USER.P2","1992",0
"8700","Venezuela, RB","IT.NET.USER.P2","1992",0.01208213396
"8701","British Virgin Islands","IT.NET.USER.P2","1992",0
"8702","Virgin Islands (U.S.)","IT.NET.USER.P2","1992",0
"8703","Vietnam","IT.NET.USER.P2","1992",0
"8704","Vanuatu","IT.NET.USER.P2","1992",0
"8705","West Bank and Gaza","IT.NET.USER.P2","1992",0
"8706","World","IT.NET.USER.P2","1992",0
"8707","Samoa","IT.NET.USER.P2","1992",0
"8708","Yemen, Rep.","IT.NET.USER.P2","1992",0
"8709","South Africa","IT.NET.USER.P2","1992",0.03886910595
"8710","Congo, Dem. Rep.","IT.NET.USER.P2","1992",0
"8711","Zambia","IT.NET.USER.P2","1992",0
"8712","Zimbabwe","IT.NET.USER.P2","1992",0
"8713","Aruba","IT.NET.USER.P2","1993",0
"8714","Andorra","IT.NET.USER.P2","1993",0
"8715","Afghanistan","IT.NET.USER.P2","1993",0
"8716","Angola","IT.NET.USER.P2","1993",0
"8717","Albania","IT.NET.USER.P2","1993",0
"8718","Arab World","IT.NET.USER.P2","1993",0
"8719","United Arab Emirates","IT.NET.USER.P2","1993",0
"8720","Argentina","IT.NET.USER.P2","1993",0.02952706529
"8721","Armenia","IT.NET.USER.P2","1993",0
"8722","American Samoa","IT.NET.USER.P2","1993",0
"8723","Antigua and Barbuda","IT.NET.USER.P2","1993",0
"8724","Australia","IT.NET.USER.P2","1993",1.974611016
"8725","Austria","IT.NET.USER.P2","1993",0.76534273
"8726","Azerbaijan","IT.NET.USER.P2","1993",0
"8727","Burundi","IT.NET.USER.P2","1993",0
"8728","Belgium","IT.NET.USER.P2","1993",0.1994460585
"8729","Benin","IT.NET.USER.P2","1993",0
"8730","Burkina Faso","IT.NET.USER.P2","1993",0
"8731","Bangladesh","IT.NET.USER.P2","1993",0
"8732","Bulgaria","IT.NET.USER.P2","1993",0.002339042312
"8733","Bahrain","IT.NET.USER.P2","1993",0
"8734","Bahamas, The","IT.NET.USER.P2","1993",0
"8735","Bosnia and Herzegovina","IT.NET.USER.P2","1993",0
"8736","Belarus","IT.NET.USER.P2","1993",0
"8737","Belize","IT.NET.USER.P2","1993",0
"8738","Bermuda","IT.NET.USER.P2","1993",0
"8739","Bolivia","IT.NET.USER.P2","1993",0
"8740","Brazil","IT.NET.USER.P2","1993",0.02549825324
"8741","Barbados","IT.NET.USER.P2","1993",0
"8742","Brunei Darussalam","IT.NET.USER.P2","1993",0
"8743","Bhutan","IT.NET.USER.P2","1993",0
"8744","Botswana","IT.NET.USER.P2","1993",0
"8745","Central African Republic","IT.NET.USER.P2","1993",0
"8746","Canada","IT.NET.USER.P2","1993",1.184557509
"8747","Central Europe and the Baltics","IT.NET.USER.P2","1993",0.1486500579
"8748","Switzerland","IT.NET.USER.P2","1993",2.167270203
"8749","Channel Islands","IT.NET.USER.P2","1993",0
"8750","Chile","IT.NET.USER.P2","1993",0.07178314427
"8751","China","IT.NET.USER.P2","1993",0.000168680271
"8752","Cote d'Ivoire","IT.NET.USER.P2","1993",0
"8753","Cameroon","IT.NET.USER.P2","1993",0
"8754","Congo, Rep.","IT.NET.USER.P2","1993",0
"8755","Colombia","IT.NET.USER.P2","1993",0
"8756","Comoros","IT.NET.USER.P2","1993",0
"8757","Cabo Verde","IT.NET.USER.P2","1993",0
"8758","Costa Rica","IT.NET.USER.P2","1993",0.08150975385
"8759","Caribbean small states","IT.NET.USER.P2","1993",0
"8760","Cuba","IT.NET.USER.P2","1993",0
"8761","Curacao","IT.NET.USER.P2","1993",0
"8762","Cayman Islands","IT.NET.USER.P2","1993",0
"8763","Cyprus","IT.NET.USER.P2","1993",0.05636748216
"8764","Czech Republic","IT.NET.USER.P2","1993",0.5813195294
"8765","Germany","IT.NET.USER.P2","1993",0.4636350965
"8766","Djibouti","IT.NET.USER.P2","1993",0
"8767","Dominica","IT.NET.USER.P2","1993",0
"8768","Denmark","IT.NET.USER.P2","1993",0.5783299758
"8769","Dominican Republic","IT.NET.USER.P2","1993",0
"8770","Algeria","IT.NET.USER.P2","1993",0
"8771","East Asia & Pacific (excluding high income)","IT.NET.USER.P2","1993",0.001162404139
"8772","Early-demographic dividend","IT.NET.USER.P2","1993",0
"8773","East Asia & Pacific","IT.NET.USER.P2","1993",0.07927792186
"8774","Europe & Central Asia (excluding high income)","IT.NET.USER.P2","1993",0.009094871617
"8775","Europe & Central Asia","IT.NET.USER.P2","1993",0.3177053494
"8776","Ecuador","IT.NET.USER.P2","1993",0.01640075126
"8777","Egypt, Arab Rep.","IT.NET.USER.P2","1993",0.0009757913644
"8778","Euro area","IT.NET.USER.P2","1993",0.4693825129
"8779","Eritrea","IT.NET.USER.P2","1993",0
"8780","Spain","IT.NET.USER.P2","1993",0.1276896679
"8781","Estonia","IT.NET.USER.P2","1993",0.3007112824
"8782","Ethiopia","IT.NET.USER.P2","1993",0
"8783","European Union","IT.NET.USER.P2","1993",0.4337490384
"8784","Fragile and conflict affected situations","IT.NET.USER.P2","1993",0
"8785","Finland","IT.NET.USER.P2","1993",2.568461349
"8786","Fiji","IT.NET.USER.P2","1993",0.006678447448
"8787","France","IT.NET.USER.P2","1993",0.5906193834
"8788","Faroe Islands","IT.NET.USER.P2","1993",0
"8789","Micronesia, Fed. Sts.","IT.NET.USER.P2","1993",0
"8790","Gabon","IT.NET.USER.P2","1993",0
"8791","United Kingdom","IT.NET.USER.P2","1993",0.519762001
"8792","Georgia","IT.NET.USER.P2","1993",0
"8793","Ghana","IT.NET.USER.P2","1993",0
"8794","Gibraltar","IT.NET.USER.P2","1993",0
"8795","Guinea","IT.NET.USER.P2","1993",0
"8796","Gambia, The","IT.NET.USER.P2","1993",0
"8797","Guinea-Bissau","IT.NET.USER.P2","1993",0
"8798","Equatorial Guinea","IT.NET.USER.P2","1993",0
"8799","Greece","IT.NET.USER.P2","1993",0.1910622421
"8800","Grenada","IT.NET.USER.P2","1993",0
"8801","Greenland","IT.NET.USER.P2","1993",0
"8802","Guatemala","IT.NET.USER.P2","1993",0
"8803","Guam","IT.NET.USER.P2","1993",0
"8804","Guyana","IT.NET.USER.P2","1993",0
"8805","High income","IT.NET.USER.P2","1993",0.9990338434
"8806","Hong Kong SAR, China","IT.NET.USER.P2","1993",1.334568031
"8807","Honduras","IT.NET.USER.P2","1993",0
"8808","Heavily indebted poor countries (HIPC)","IT.NET.USER.P2","1993",0
"8809","Croatia","IT.NET.USER.P2","1993",0.09721338901
"8810","Haiti","IT.NET.USER.P2","1993",0
"8811","Hungary","IT.NET.USER.P2","1993",0.1934143946
"8812","IBRD only","IT.NET.USER.P2","1993",0.008159593778
"8813","IDA & IBRD total","IT.NET.USER.P2","1993",0
"8814","IDA total","IT.NET.USER.P2","1993",0
"8815","IDA blend","IT.NET.USER.P2","1993",0
"8816","Indonesia","IT.NET.USER.P2","1993",0
